I,II,time
-0.49,0.16,113.1555556
-0.52,0.27,113.1583333
-0.51,0.36,113.1611111
-0.5,0.37,113.1638889
-0.51,0.35,113.1666667
-0.52,0.33,113.1694444
-0.52,0.37,113.1722222
-0.52,0.45,113.175
-0.51,0.55,113.1777778
-0.52,0.66,113.1805556
-0.54,0.74,113.1833333
-0.56,0.76,113.1861111
-0.58,0.72,113.1888889
-0.57,0.66,113.1916667
-0.53,0.59,113.1944444
-0.49,0.52,113.1972222
-0.46,0.44,113.2
-0.48,0.38,113.2027778
-0.53,0.4,113.2055556
-0.58,0.49,113.2083333
-0.58,0.6,113.2111111
-0.58,0.66,113.2138889
-0.57,0.65,113.2166667
-0.57,0.62,113.2194444
-0.57,0.53,113.2222222
-0.55,0.44,113.225
-0.54,0.45,113.2277778
-0.51,0.56,113.2305556
-0.48,0.6,113.2333333
-0.51,0.55,113.2361111
-0.59,0.51,113.2388889
-0.64,0.59,113.2416667
-0.63,0.74,113.2444444
-0.6,0.88,113.2472222
-0.58,0.92,113.25
-0.59,0.84,113.2527778
-0.59,0.71,113.2555556
-0.57,0.59,113.2583333
-0.54,0.47,113.2611111
-0.5,0.41,113.2638889
-0.54,0.45,113.2666667
-0.55,0.59,113.2694444
-0.57,0.67,113.2722222
-0.58,0.64,113.275
-0.6,0.6,113.2777778
-0.61,0.66,113.2805556
-0.59,0.66,113.2833333
-0.55,0.59,113.2861111
-0.51,0.5,113.2888889
-0.5,0.53,113.2916667
-0.52,0.6,113.2944444
-0.57,0.69,113.2972222
-0.6,0.71,113.3
-0.58,0.64,113.3027778
-0.51,0.57,113.3055556
-0.46,0.46,113.3083333
-0.48,0.37,113.3111111
-0.52,0.32,113.3138889
-0.57,0.39,113.3166667
-0.58,0.52,113.3194444
-0.59,0.61,113.3222222
-0.58,0.64,113.325
-0.57,0.57,113.3277778
-0.55,0.52,113.3305556
-0.54,0.54,113.3333333
-0.52,0.67,113.3361111
-0.51,0.79,113.3388889
-0.51,0.79,113.3416667
-0.52,0.77,113.3444444
-0.52,0.84,113.3472222
-0.52,0.86,113.35
-0.47,0.56,113.3527778
-0.44,0.11,113.3555556
-0.45,-0.07,113.3583333
-0.46,0.09,113.3611111
-0.46,0.28,113.3638889
-0.43,0.32,113.3666667
-0.4,0.22,113.3694444
-0.37,0.1,113.3722222
-0.36,0.06,113.375
-0.34,0.11,113.3777778
-0.37,0.17,113.3805556
-0.43,0.23,113.3833333
-0.45,0.3,113.3861111
-0.43,0.42,113.3888889
-0.39,0.45,113.3916667
-0.35,0.35,113.3944444
-0.34,0.17,113.3972222
-0.37,0.05,113.4
-0.4,0.05,113.4027778
-0.43,0.07,113.4055556
-0.46,0.17,113.4083333
-0.47,0.35,113.4111111
-0.46,0.55,113.4138889
-0.44,0.57,113.4166667
-0.42,0.37,113.4194444
-0.36,0.16,113.4222222
-0.29,-0.02,113.425
-0.28,-0.12,113.4277778
-0.32,-0.18,113.4305556
-0.37,-0.18,113.4333333
-0.4,-0.12,113.4361111
-0.41,-0.02,113.4388889
-0.4,0.11,113.4416667
-0.4,0.24,113.4444444
-0.37,0.37,113.4472222
-0.34,0.34,113.45
-0.31,0.12,113.4527778
-0.31,-0.12,113.4555556
-0.37,-0.15,113.4583333
-0.42,-0.03,113.4611111
-0.42,0.13,113.4638889
-0.4,0.24,113.4666667
-0.39,0.2,113.4694444
-0.39,0.14,113.4722222
-0.39,0.07,113.475
-0.36,0.07,113.4777778
-0.35,0.07,113.4805556
-0.34,0.11,113.4833333
-0.36,0.13,113.4861111
-0.36,0.21,113.4888889
-0.4,0.27,113.4916667
-0.44,0.22,113.4944444
-0.46,0.12,113.4972222
-0.46,0.1,113.5
-0.42,0.13,113.5027778
-0.37,0.1,113.5055556
-0.36,0.06,113.5083333
-0.36,0.08,113.5111111
-0.36,0.13,113.5138889
-0.36,0.15,113.5166667
-0.37,0.16,113.5194444
-0.37,0.17,113.5222222
-0.36,0.17,113.525
-0.36,0.18,113.5277778
-0.37,0.15,113.5305556
-0.39,0.06,113.5333333
-0.4,-0.07,113.5361111
-0.4,-0.12,113.5388889
-0.39,-0.1,113.5416667
-0.38,-0.0,113.5444444
-0.37,0.04,113.5472222
-0.37,0.0,113.55
-0.4,-0.0,113.5527778
-0.45,0.1,113.5555556
-0.45,0.27,113.5583333
-0.39,0.33,113.5611111
-0.33,0.22,113.5638889
-0.31,0.04,113.5666667
-0.36,-0.07,113.5694444
-0.42,-0.1,113.5722222
-0.46,0.0,113.575
-0.46,0.2,113.5777778
-0.42,0.35,113.5805556
-0.37,0.34,113.5833333
-0.37,0.17,113.5861111
-0.37,-0.02,113.5888889
-0.36,-0.15,113.5916667
-0.34,-0.18,113.5944444
-0.32,-0.18,113.5972222
-0.34,-0.08,113.6
-0.37,0.05,113.6027778
-0.42,0.2,113.6055556
-0.45,0.29,113.6083333
-0.43,0.27,113.6111111
-0.43,0.2,113.6138889
-0.4,0.06,113.6166667
-0.39,-0.12,113.6194444
-0.39,-0.33,113.6222222
-0.39,-0.44,113.625
-0.38,-0.38,113.6277778
-0.37,-0.22,113.6305556
-0.37,-0.03,113.6333333
-0.37,0.17,113.6361111
-0.37,0.31,113.6388889
-0.36,0.24,113.6416667
-0.34,-0.05,113.6444444
-0.31,-0.32,113.6472222
-0.32,-0.4,113.65
-0.34,-0.29,113.6527778
-0.36,-0.1,113.6555556
-0.35,0.05,113.6583333
-0.3,0.08,113.6611111
-0.27,-0.05,113.6638889
-0.3,-0.22,113.6666667
-0.35,-0.26,113.6694444
-0.4,-0.13,113.6722222
-0.43,0.11,113.675
-0.38,0.37,113.6777778
-0.33,0.39,113.6805556
-0.28,0.1,113.6833333
-0.27,-0.27,113.6861111
-0.29,-0.45,113.6888889
-0.34,-0.42,113.6916667
-0.34,-0.29,113.6944444
-0.33,-0.15,113.6972222
-0.31,-0.1,113.7
-0.31,-0.13,113.7027778
-0.31,-0.16,113.7055556
-0.32,-0.21,113.7083333
-0.32,-0.22,113.7111111
-0.31,-0.11,113.7138889
-0.28,0.07,113.7166667
-0.26,0.14,113.7194444
-0.26,-0.0,113.7222222
-0.28,-0.18,113.725
-0.31,-0.25,113.7277778
-0.31,-0.18,113.7305556
-0.31,-0.07,113.7333333
-0.31,0.04,113.7361111
-0.31,0.06,113.7388889
-0.31,0.0,113.7416667
-0.28,0.07,113.7444444
-0.27,0.25,113.7472222
-0.22,0.22,113.75
-0.2,-0.15,113.7527778
-0.24,-0.49,113.7555556
-0.27,-0.52,113.7583333
-0.25,-0.42,113.7611111
-0.21,-0.37,113.7638889
-0.2,-0.37,113.7666667
-0.28,-0.36,113.7694444
-0.36,-0.24,113.7722222
-0.37,-0.07,113.775
-0.33,0.05,113.7777778
-0.26,0.01,113.7805556
-0.26,-0.07,113.7833333
-0.3,-0.1,113.7861111
-0.32,-0.1,113.7888889
-0.3,-0.08,113.7916667
-0.25,-0.12,113.7944444
-0.23,-0.25,113.7972222
-0.22,-0.37,113.8
-0.21,-0.38,113.8027778
-0.2,-0.27,113.8055556
-0.22,-0.15,113.8083333
-0.25,-0.03,113.8111111
-0.28,0.06,113.8138889
-0.3,0.19,113.8166667
-0.25,0.22,113.8194444
-0.16,0.07,113.8222222
-0.11,-0.15,113.825
-0.11,-0.29,113.8277778
-0.13,-0.29,113.8305556
-0.13,-0.23,113.8333333
-0.11,-0.17,113.8361111
-0.08,-0.15,113.8388889
-0.07,-0.1,113.8416667
-0.06,0.0,113.8444444
-0.04,0.19,113.8472222
-0.05,0.42,113.85
-0.04,0.44,113.8527778
-0.01,0.12,113.8555556
-0.01,-0.36,113.8583333
-0.01,-0.66,113.8611111
-0.01,-0.6,113.8638889
0.0,-0.42,113.8666667
0.01,-0.24,113.8694444
-0.01,-0.18,113.8722222
-0.03,-0.17,113.875
-0.04,-0.17,113.8777778
-0.07,-0.17,113.8805556
-0.13,-0.15,113.8833333
-0.17,-0.15,113.8861111
-0.22,-0.12,113.8888889
-0.23,-0.07,113.8916667
-0.25,-0.03,113.8944444
-0.28,-0.05,113.8972222
-0.31,-0.02,113.9
-0.32,0.07,113.9027778
-0.33,0.13,113.9055556
-0.29,0.06,113.9083333
-0.25,-0.08,113.9111111
-0.25,-0.22,113.9138889
-0.25,-0.35,113.9166667
-0.25,-0.44,113.9194444
-0.25,-0.5,113.9222222
-0.27,-0.44,113.925
-0.28,-0.3,113.9277778
-0.26,-0.15,113.9305556
-0.28,-0.1,113.9333333
-0.32,-0.1,113.9361111
-0.31,-0.07,113.9388889
-0.23,-0.04,113.9416667
-0.11,-0.05,113.9444444
-0.13,-0.1,113.9472222
-0.25,-0.18,113.95
-0.43,-0.25,113.9527778
-0.49,-0.25,113.9555556
-0.44,-0.13,113.9583333
-0.34,-0.03,113.9611111
-0.28,-0.1,113.9638889
-0.26,-0.24,113.9666667
-0.28,-0.29,113.9694444
-0.31,-0.24,113.9722222
-0.31,-0.25,113.975
-0.28,-0.34,113.9777778
-0.28,-0.4,113.9805556
-0.31,-0.34,113.9833333
-0.3,-0.23,113.9861111
-0.31,-0.17,113.9888889
-0.32,-0.15,113.9916667
-0.31,-0.2,113.9944444
-0.28,-0.23,113.9972222
-0.27,-0.19,114.0
-0.29,-0.11,114.0027778
-0.34,0.07,114.0055556
-0.34,0.28,114.0083333
-0.31,0.31,114.0111111
-0.25,0.08,114.0138889
-0.23,-0.31,114.0166667
-0.19,-0.64,114.0194444
-0.1,-0.81,114.0222222
0.0,-0.93,114.025
0.1,-1.19,114.0277778
0.2,-1.58,114.0305556
0.24,-1.86,114.0333333
0.19,-1.98,114.0361111
0.12,-1.96,114.0388889
0.1,-1.93,114.0416667
0.15,-1.85,114.0444444
0.19,-1.75,114.0472222
0.23,-1.63,114.05
0.24,-1.61,114.0527778
0.21,-1.58,114.0555556
0.22,-1.49,114.0583333
0.25,-1.37,114.0611111
0.28,-1.33,114.0638889
0.27,-1.38,114.0666667
0.22,-1.41,114.0694444
0.13,-1.29,114.0722222
0.0,-1.14,114.075
-0.11,-1.14,114.0777778
-0.21,-1.22,114.0805556
-0.32,-1.17,114.0833333
-0.49,-1.06,114.0861111
-0.66,-0.99,114.0888889
-0.77,-0.9,114.0916667
-0.83,-0.58,114.0944444
-0.83,-0.17,114.0972222
-0.77,0.06,114.1
-0.69,-0.05,114.1027778
-0.59,-0.41,114.1055556
-0.57,-0.64,114.1083333
-0.56,-0.57,114.1111111
-0.55,-0.29,114.1138889
-0.54,-0.03,114.1166667
-0.48,-0.02,114.1194444
-0.39,-0.19,114.1222222
-0.34,-0.28,114.125
-0.32,-0.22,114.1277778
-0.32,-0.11,114.1305556
-0.34,-0.02,114.1333333
-0.37,0.02,114.1361111
-0.37,0.08,114.1388889
-0.36,0.17,114.1416667
-0.32,0.22,114.1444444
-0.32,0.22,114.1472222
-0.32,0.18,114.15
-0.31,0.17,114.1527778
-0.31,0.24,114.1555556
-0.31,0.35,114.1583333
-0.33,0.42,114.1611111
-0.32,0.42,114.1638889
-0.33,0.35,114.1666667
-0.32,0.3,114.1694444
-0.31,0.16,114.1722222
-0.32,0.07,114.175
-0.3,0.24,114.1777778
-0.31,0.47,114.1805556
-0.28,0.47,114.1833333
-0.32,0.22,114.1861111
-0.36,-0.01,114.1888889
-0.36,-0.03,114.1916667
-0.32,0.09,114.1944444
-0.28,0.22,114.1972222
-0.29,0.44,114.2
-0.34,0.69,114.2027778
-0.36,0.73,114.2055556
-0.34,0.43,114.2083333
-0.3,0.02,114.2111111
-0.28,-0.18,114.2138889
-0.28,-0.12,114.2166667
-0.27,0.05,114.2194444
-0.28,0.16,114.2222222
-0.31,0.26,114.225
-0.32,0.35,114.2277778
-0.31,0.32,114.2305556
-0.3,0.29,114.2333333
-0.3,0.3,114.2361111
-0.32,0.38,114.2388889
-0.36,0.4,114.2416667
-0.38,0.32,114.2444444
-0.37,0.19,114.2472222
-0.36,0.17,114.25
-0.33,0.22,114.2527778
-0.31,0.27,114.2555556
-0.34,0.32,114.2583333
-0.34,0.39,114.2611111
-0.36,0.41,114.2638889
-0.33,0.39,114.2666667
-0.28,0.34,114.2694444
-0.28,0.29,114.2722222
-0.28,0.3,114.275
-0.29,0.34,114.2777778
-0.29,0.3,114.2805556
-0.32,0.2,114.2833333
-0.33,0.13,114.2861111
-0.33,0.15,114.2888889
-0.33,0.25,114.2916667
-0.31,0.32,114.2944444
-0.28,0.3,114.2972222
-0.25,0.32,114.3
-0.23,0.4,114.3027778
-0.28,0.49,114.3055556
-0.34,0.52,114.3083333
-0.34,0.43,114.3111111
-0.3,0.22,114.3138889
-0.25,0.0,114.3166667
-0.25,-0.05,114.3194444
-0.25,0.03,114.3222222
-0.26,0.13,114.325
-0.26,0.22,114.3277778
-0.23,0.36,114.3305556
-0.21,0.45,114.3333333
-0.18,0.33,114.3361111
-0.18,0.05,114.3388889
-0.22,-0.1,114.3416667
-0.24,-0.02,114.3444444
-0.25,0.2,114.3472222
-0.27,0.35,114.35
-0.26,0.38,114.3527778
-0.25,0.24,114.3555556
-0.23,-0.03,114.3583333
-0.19,-0.22,114.3611111
-0.17,-0.22,114.3638889
-0.16,-0.12,114.3666667
-0.16,-0.11,114.3694444
-0.19,-0.14,114.3722222
-0.18,-0.08,114.375
-0.16,-0.0,114.3777778
-0.14,0.07,114.3805556
-0.16,0.13,114.3833333
-0.17,0.13,114.3861111
-0.17,0.07,114.3888889
-0.15,-0.04,114.3916667
-0.13,-0.1,114.3944444
-0.1,-0.13,114.3972222
-0.1,-0.16,114.4
-0.1,-0.15,114.4027778
-0.17,-0.07,114.4055556
-0.22,0.06,114.4083333
-0.22,0.09,114.4111111
-0.17,-0.03,114.4138889
-0.16,-0.15,114.4166667
-0.14,-0.15,114.4194444
-0.14,-0.05,114.4222222
-0.14,0.1,114.425
-0.15,0.2,114.4277778
-0.15,0.18,114.4305556
-0.13,-0.01,114.4333333
-0.13,-0.25,114.4361111
-0.14,-0.32,114.4388889
-0.16,-0.19,114.4416667
-0.14,-0.05,114.4444444
-0.14,-0.08,114.4472222
-0.13,-0.18,114.45
-0.11,-0.23,114.4527778
-0.11,-0.2,114.4555556
-0.12,-0.22,114.4583333
-0.13,-0.24,114.4611111
-0.14,-0.15,114.4638889
-0.16,-0.0,114.4666667
-0.16,0.08,114.4694444
-0.13,0.07,114.4722222
-0.13,-0.04,114.475
-0.1,-0.17,114.4777778
-0.1,-0.23,114.4805556
-0.11,-0.2,114.4833333
-0.13,-0.15,114.4861111
-0.17,-0.12,114.4888889
-0.18,-0.02,114.4916667
-0.16,0.15,114.4944444
-0.13,0.2,114.4972222
-0.12,0.07,114.5
-0.11,-0.12,114.5027778
-0.12,-0.17,114.5055556
-0.16,-0.02,114.5083333
-0.16,0.13,114.5111111
-0.14,0.1,114.5138889
-0.16,-0.06,114.5166667
-0.19,-0.18,114.5194444
-0.22,-0.2,114.5222222
-0.22,-0.11,114.525
-0.19,-0.03,114.5277778
-0.16,0.03,114.5305556
-0.17,0.1,114.5333333
-0.2,0.17,114.5361111
-0.2,0.12,114.5388889
-0.21,-0.0,114.5416667
-0.19,-0.08,114.5444444
-0.19,-0.07,114.5472222
-0.18,-0.05,114.55
-0.2,-0.08,114.5527778
-0.25,-0.08,114.5555556
-0.26,-0.02,114.5583333
-0.22,0.06,114.5611111
-0.17,0.02,114.5638889
-0.18,-0.11,114.5666667
-0.21,-0.22,114.5694444
-0.22,-0.21,114.5722222
-0.2,-0.12,114.575
-0.19,-0.05,114.5777778
-0.19,0.0,114.5805556
-0.24,0.07,114.5833333
-0.25,0.14,114.5861111
-0.25,0.17,114.5888889
-0.22,0.15,114.5916667
-0.18,0.07,114.5944444
-0.16,-0.08,114.5972222
-0.17,-0.16,114.6
-0.2,-0.13,114.6027778
-0.25,0.02,114.6055556
-0.28,0.15,114.6083333
-0.28,0.07,114.6111111
-0.24,-0.15,114.6138889
-0.22,-0.29,114.6166667
-0.22,-0.2,114.6194444
-0.21,-0.02,114.6222222
-0.19,0.04,114.625
-0.19,-0.08,114.6277778
-0.17,-0.2,114.6305556
-0.18,-0.13,114.6333333
-0.2,0.0,114.6361111
-0.2,0.08,114.6388889
-0.2,0.02,114.6416667
-0.19,-0.07,114.6444444
-0.19,-0.14,114.6472222
-0.17,-0.12,114.65
-0.16,-0.11,114.6527778
-0.16,-0.14,114.6555556
-0.17,-0.15,114.6583333
-0.17,-0.1,114.6611111
-0.19,-0.02,114.6638889
-0.19,0.0,114.6666667
-0.19,-0.07,114.6694444
-0.17,-0.1,114.6722222
-0.17,-0.04,114.675
-0.17,0.13,114.6777778
-0.16,0.27,114.6805556
-0.13,0.25,114.6833333
-0.13,0.03,114.6861111
-0.16,-0.15,114.6888889
-0.18,-0.22,114.6916667
-0.15,-0.18,114.6944444
-0.1,-0.18,114.6972222
-0.1,-0.18,114.7
-0.1,-0.17,114.7027778
-0.13,-0.15,114.7055556
-0.19,-0.17,114.7083333
-0.19,-0.12,114.7111111
-0.19,-0.03,114.7138889
-0.16,0.05,114.7166667
-0.17,0.11,114.7194444
-0.17,0.13,114.7222222
-0.16,0.07,114.725
-0.1,-0.05,114.7277778
-0.07,-0.13,114.7305556
-0.1,-0.02,114.7333333
-0.12,0.13,114.7361111
-0.13,0.11,114.7388889
-0.14,-0.06,114.7416667
-0.13,-0.21,114.7444444
-0.11,-0.25,114.7472222
-0.13,-0.18,114.75
-0.13,-0.12,114.7527778
-0.15,-0.12,114.7555556
-0.14,-0.15,114.7583333
-0.13,-0.15,114.7611111
-0.1,-0.12,114.7638889
-0.09,-0.06,114.7666667
-0.11,0.02,114.7694444
-0.13,0.07,114.7722222
-0.14,0.12,114.775
-0.13,0.17,114.7777778
-0.11,0.1,114.7805556
-0.1,-0.03,114.7833333
-0.12,-0.1,114.7861111
-0.13,-0.11,114.7888889
-0.14,-0.1,114.7916667
-0.13,-0.05,114.7944444
-0.1,0.05,114.7972222
-0.1,0.06,114.8
-0.1,-0.1,114.8027778
-0.11,-0.23,114.8055556
-0.08,-0.25,114.8083333
-0.07,-0.18,114.8111111
-0.05,-0.1,114.8138889
-0.07,0.03,114.8166667
-0.1,0.1,114.8194444
-0.11,0.1,114.8222222
-0.11,0.01,114.825
-0.07,-0.07,114.8277778
-0.06,-0.05,114.8305556
-0.06,-0.03,114.8333333
-0.07,-0.05,114.8361111
-0.07,0.0,114.8388889
-0.04,0.12,114.8416667
0.02,0.2,114.8444444
0.08,0.14,114.8472222
0.04,-0.04,114.85
-0.01,-0.11,114.8527778
-0.04,-0.04,114.8555556
-0.03,0.01,114.8583333
0.01,-0.01,114.8611111
0.04,-0.03,114.8638889
0.04,-0.03,114.8666667
0.07,-0.02,114.8694444
0.11,0.02,114.8722222
0.13,0.13,114.875
0.13,0.18,114.8777778
0.13,0.1,114.8805556
0.12,0.0,114.8833333
0.12,-0.0,114.8861111
0.1,0.02,114.8888889
0.1,0.09,114.8916667
0.13,0.1,114.8944444
0.14,-0.05,114.8972222
0.12,-0.24,114.9
0.07,-0.29,114.9027778
0.03,-0.17,114.9055556
0.0,-0.08,114.9083333
-0.04,-0.07,114.9111111
-0.07,-0.04,114.9138889
-0.11,0.04,114.9166667
-0.15,0.08,114.9194444
-0.17,0.02,114.9222222
-0.19,-0.09,114.925
-0.17,-0.12,114.9277778
-0.15,-0.05,114.9305556
-0.15,0.07,114.9333333
-0.17,0.15,114.9361111
-0.15,0.07,114.9388889
-0.14,-0.03,114.9416667
-0.14,-0.01,114.9444444
-0.14,0.02,114.9472222
-0.13,-0.07,114.95
-0.13,-0.2,114.9527778
-0.15,-0.2,114.9555556
-0.17,-0.06,114.9583333
-0.18,0.03,114.9611111
-0.17,0.03,114.9638889
-0.17,0.0,114.9666667
-0.16,-0.01,114.9694444
-0.16,0.0,114.9722222
-0.18,-0.0,114.975
-0.16,-0.1,114.9777778
-0.14,-0.22,114.9805556
-0.13,-0.23,114.9833333
-0.12,-0.13,114.9861111
-0.14,-0.02,114.9888889
-0.16,0.01,114.9916667
-0.16,0.06,114.9944444
-0.13,0.15,114.9972222
-0.09,0.12,115.0
-0.1,-0.13,115.0027778
-0.14,-0.3,115.0055556
-0.16,-0.25,115.0083333
-0.14,-0.05,115.0111111
-0.13,0.1,115.0138889
-0.14,0.13,115.0166667
-0.16,0.05,115.0194444
-0.14,-0.07,115.0222222
-0.11,-0.27,115.025
-0.04,-0.55,115.0277778
0.02,-0.81,115.0305556
0.09,-0.96,115.0333333
0.16,-1.1,115.0361111
0.24,-1.33,115.0388889
0.3,-1.6,115.0416667
0.3,-1.73,115.0444444
0.26,-1.69,115.0472222
0.25,-1.56,115.05
0.26,-1.55,115.0527778
0.28,-1.61,115.0555556
0.33,-1.62,115.0583333
0.38,-1.51,115.0611111
0.37,-1.4,115.0638889
0.34,-1.33,115.0666667
0.31,-1.28,115.0694444
0.31,-1.19,115.0722222
0.31,-1.14,115.075
0.28,-1.2,115.0777778
0.16,-1.23,115.0805556
0.01,-1.16,115.0833333
-0.14,-0.94,115.0861111
-0.28,-0.67,115.0888889
-0.37,-0.57,115.0916667
-0.45,-0.74,115.0944444
-0.52,-0.82,115.0972222
-0.6,-0.63,115.1
-0.64,-0.49,115.1027778
-0.66,-0.59,115.1055556
-0.63,-0.67,115.1083333
-0.55,-0.52,115.1111111
-0.46,-0.22,115.1138889
-0.4,0.05,115.1166667
-0.39,0.06,115.1194444
-0.36,-0.02,115.1222222
-0.32,0.01,115.125
-0.26,0.2,115.1277778
-0.22,0.25,115.1305556
-0.22,0.16,115.1333333
-0.21,0.12,115.1361111
-0.22,0.23,115.1388889
-0.19,0.35,115.1416667
-0.17,0.37,115.1444444
